id,text,annotations,meta,annotation_approver,cấu hình,mẫu mã,hiệu năng,ship,giá,chính hãng,chất lượng,dịch vụ,an toàn,phụ kiện,other,typo
894210,sp tốt nha,"[{'label': 355, 'user': 15}]","{'review_id': 58, 'comment': 'Sp tốt nha', 'annotations': {'28': ['chất lượng +'], '19': ['other']}}",,0,0,0,0,0,0,1,0,0,0,0,0
894209,không hợp_tác sữa,"[{'label': 350, 'user': 15}]","{'review_id': 1894, 'comment': 'Con k hợp tác vs sữa này', 'annotations': {'25': ['chất lượng -'], '23': ['other']}}",,0,0,0,0,0,0,0,0,0,0,1,0
894208,hàng oke chất_lượng mua ạk,"[{'label': 348, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 207, 'comment': 'Hàng ok chất lượng nên mua ạkkkkkkkkkkkkkkkkkkkkkkkkkkkk', 'annotations': {'28': ['typo', 'chất lượng +'], '19': ['typo', 'chất lượng +']}}",,0,0,0,0,0,0,1,0,0,0,0,1
894207,hàng shop đóng hói cẩn_thận,"[{'label': 348, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 2325, 'comment': 'Đã nhận được hàng. Shop đóng hói cẩn thận.', 'annotations': {'20': ['ship +'], '17': ['ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,1
894206,giao hàng nhanh dã_man đóng_gói cẩn_thận nè mua ak,"[{'label': 353, 'user': 15}]","{'review_id': 2387, 'comment': 'Giao hàng nhanh dã man đóng gói cẩn thận nữa nè mn nên mua ak', 'annotations': {'20': ['ship +'], '17': ['ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,0
894205,hàng giao hàng nhanh giá_cả cạnh_tranh mua lâng,"[{'label': 348, 'user': 15}, {'label': 351, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 674, 'comment': 'Đã nhận hàng, giao hàng nhanh, giá cả cạnh tranh, sẽ mua lại lâng tới', 'annotations': {'28': ['giá +', 'ship +'], '19': ['typo', 'giá +', 'ship +']}}",,0,0,0,1,1,0,0,0,0,0,0,1
894204,mua trữ sẵn nhân khuyến_mãi ngay_dịch giao hàng hơi lẻ vận_chuyển delay,"[{'label': 351, 'user': 15}, {'label': 354, 'user': 15}]","{'review_id': 976, 'comment': 'tôi mua trữ sẵn cho con nhân lúc khuyến mãi. Ngay dịch nên giao hàng hơi lâu. có lẻ do bên vận chuyển delay', 'annotations': {'28': ['ship -'], '19': ['ship -']}}",,0,0,0,1,1,0,0,0,0,0,0,0
894203,sữa thơm ngon không bé cân không hiệu_quả ủng_hộ dài_dài,"[{'label': 355, 'user': 15}]","{'review_id': 26, 'comment': 'Sữa thơm ngon không biết bé có tăng cân không ạ nếu hiệu quả nhất định sẽ ủng hộ dài dài', 'annotations': {'28': ['chất lượng +'], '19': ['chất lượng +']}}",,0,0,0,0,0,0,1,0,0,0,0,0
894202,mua không đánh_giá_như : ) hi,"[{'label': 350, 'user': 15}]","{'review_id': 596, 'comment': 'Mua quá nhiều lần nên ko còn biết đánh giá như nào nữa :) hiiiiii', 'annotations': {'28': ['other'], '19': ['other']}}",,0,0,0,0,0,0,0,0,0,0,1,0
894201,jaksb dvdkd hsjsh djsks iwgeo jdjxj jdjdj jsnbd oakqpq ndjdj sjkdk,"[{'label': 349, 'user': 15}]","{'review_id': 1987, 'comment': 'Jaksb dvdkd hsjsh djsks iwgeo jdjxj jdjdj jsnbd oakqpq ndjdj sjkdk', 'annotations': {'25': ['trash'], '23': ['trash']}}",,0,0,0,0,0,0,0,0,0,0,0,0
894200,hàng chất_lượng mua shop nh r 👍,"[{'label': 355, 'user': 15}]","{'review_id': 1947, 'comment': 'Hàng chất lượng, mua của shop rất nh lần r 👍👍', 'annotations': {'25': ['chất lượng +'], '23': ['chất lượng +']}}",,0,0,0,0,0,0,1,0,0,0,0,0
894199,sữa bé uống oke uống tin_dùng hãng thui mua giá rẻ mua 2 lon lon,"[{'label': 351, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 1386, 'comment': 'Sữa bé uống ok ạ. Uống nhiều rồi nhưng chỉ tin dùng hãng này thui. Mua dc giá rẻ quá ạ. Mua 2 lon rồi lại đặt thêm lon nữa.', 'annotations': {'25': ['giá +', 'chất lượng +'], '23': ['chất lượng +', 'giá +']}}",,0,0,0,0,1,0,1,0,0,0,0,0
894198,hài_lòng shop đóng_gói hàng cẩn_thận đúng date ủng_hộ,"[{'label': 361, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 2130, 'comment': 'Rất hài lòng. Shop đóng gói hàng cẩn thận. Đúng date. Sẽ còn ủng hộ lần sau', 'annotations': {'20': ['an toàn +', 'ship +'], '17': ['ship +']}}",,0,0,0,1,0,0,0,0,1,0,0,0
894197,mua hàng shop thất_vọng méo mất 1 hộp giao hàng tận 12 hôm hàng thoi mua hàng shop shop 5 ủng_hộ shop ☺ ️ ☺ ️,"[{'label': 354, 'user': 15}]","{'review_id': 2391, 'comment': 'Lần này mua hàng của shop thấy rất thất vọng , bị méo mất 1 hộp , giao hàng thì tận 12 hôm mới nhận đc hàng , nhưng thoi vì hay mua hàng của shop nên vẫn cho shop 5 sao và vẫn tiếp tục ủng hộ shop ☺️☺️', 'annotations': {'20': ['ship -'], '17': ['ship -']}}",,0,0,0,1,0,0,0,0,0,0,0,0
894196,mua shop phát hàng nhanh phục_vụ tốt ủng_hộ lâu_dài,"[{'label': 359, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 2384, 'comment': 'Đã mua nhiều lần, shop.   Phát hàng nhanh, phục vụ tốt.           Sẽ ủng hộ lâu dài', 'annotations': {'20': ['dịch vụ +', 'ship +'], '17': ['dịch vụ +', 'ship +']}}",,0,0,0,1,0,0,0,1,0,0,0,0
894195,giao hàng nhanh đóng_gói sản_phẩm cẩn_thận chất_lượng sản_phẩm tốt,"[{'label': 353, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 2913, 'comment': 'Giao hàng nhanh. Đóng gói sp cẩn thận, chất lượng sản phẩm tốt', 'annotations': {'20': ['chất lượng +', 'ship +'], '17': ['chất lượng +', 'ship +']}}",,0,0,0,1,0,0,1,0,0,0,0,0
894194,hộp móp,"[{'label': 354, 'user': 15}]","{'review_id': 2762, 'comment': 'Hộp bị móp', 'annotations': {'20': ['ship -'], '17': ['other']}}",,0,0,0,1,0,0,0,0,0,0,0,0
894193,sữa chuẩn đóng_gói cẩn_thận mua 3 - 4 shop ủng_hộ,"[{'label': 357, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 1716, 'comment': 'Sữa chuẩn, đóng gói cẩn thận, đã mua 3-4 lần tại shop và vẫn tiếp tục ủng hộ', 'annotations': {'25': ['dịch vụ +', 'chất lượng +'], '23': ['ship +', 'chính hãng +']}}",,0,0,0,1,0,1,0,0,0,0,0,0
894192,giao hàng nhanh sản_phẩm hài_lòng ủng_hộ,"[{'label': 353, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 1857, 'comment': 'Giao hàng nhanh. Sản phẩm hài lòng. Sẽ ủng hộ', 'annotations': {'25': ['chất lượng +', 'ship +'], '23': ['ship +']}}",,0,0,0,1,0,0,1,0,0,0,0,0
894191,giao hàng gói sản_phẩm tốt bé hài_lòng ❤,"[{'label': 353, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 342, 'comment': 'Giao hàng nhanh.đóng gói chắc chắn.chất lượng sản phẩm tốt. Bé rất thích uống.rất hài lòng.❤❤❤', 'annotations': {'28': ['chất lượng +', 'ship +'], '19': ['chất lượng +', 'ship +']}}",,0,0,0,1,0,0,1,0,0,0,0,0
894190,hàng oki lâng nhi cầu ủng_hộ đợt m gửi m bil úc tốt thanks_shop,"[{'label': 348, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 508, 'comment': 'Hàng rất oki. Lâng sau có nhi cầu lại ủng hộ. \nĐợt sau m đặt gửi cho m cái Bill Úc thì tốt. Thanks shop', 'annotations': {'28': ['typo', 'chất lượng +'], '19': ['other', 'typo']}}",,0,0,0,0,0,0,1,0,0,0,0,1
894189,giao hàng bình_thường lon sữa mốp không chất_lượng tốt mua tiếp,"[{'label': 354, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 2346, 'comment': 'Giao hàng bình thường lon sữa bị mốp nhưng không sao chất lượng tốt sẽ mua tiếp', 'annotations': {'20': ['ship +'], '17': ['chất lượng +', 'ship -']}}",,0,0,0,1,0,0,1,0,0,0,0,0
894188,đóng_gói cẩn_thận sản_phẩm như hình tuyệt_vời ad,"[{'label': 357, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 2098, 'comment': 'Đóng gói cẩn thận, sản phẩm như trong hình, tuyệt vời ad ơi', 'annotations': {'20': ['ship +'], '17': ['ship +']}}",,0,0,0,1,0,1,0,0,0,0,0,0
894187,giao hàng nhanh hy_vọng uống hạp sữa mua tiếp,"[{'label': 348, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 2470, 'comment': 'Giao hàng nhanh .hy vọng con uống hạp sữa .lần sau sẽ mua tiếp .', 'annotations': {'20': ['ship +'], '17': ['typo']}}",,0,0,0,1,0,0,0,0,0,0,0,1
894186,giao hàng nhanh shop đóng_gói cẩn rẻ tt ủng_hộ lsau,"[{'label': 348, 'user': 15}, {'label': 351, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 2333, 'comment': 'Giao hàng nhanh,, shop đóng gói cẩn thận\nGiá rẻ hơn ngoài tt,, sẽ ủng hộ lsau', 'annotations': {'20': ['giá +', 'ship +'], '17': ['giá +', 'ship +']}}",,0,0,0,1,1,0,0,0,0,0,0,1
894185,giao hàng nhanh mua quà tặng kèm,"[{'label': 359, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 2322, 'comment': 'Giao hàng nhanh, mua lần nào cũng có quà tặng kèm 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻', 'annotations': {'20': ['dịch vụ +', 'ship +'], '17': ['dịch vụ +', 'ship +']}}",,0,0,0,1,0,0,0,1,0,0,0,0
894184,giao hàng nhanh thắc_mắc loại sữa lúc_lắc sữa tan nổi bọt trắng tan hộp bú kg kg ?,"[{'label': 348, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 497, 'comment': 'Giao hàng nhanh. Chỉ có thắc mắc là sao loại sữa mới ra này lúc lắc cho sữa tan mình thấy nổi rất nhiều bọt trắng lâu tan hơn là hộp trước đây con bú.... kg biết có sao kg?.', 'annotations': {'28': ['ship +'], '19': ['typo', 'ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,1
894183,yubest chân bé đóng xuyên đêm không thay : ) nhn,"[{'label': 348, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 1320, 'comment': 'Yubest là chân ái. Bé nhà mình đóng xuyên đêm k cần thay :)) nhnnn', 'annotations': {'25': ['chất lượng +'], '23': ['other']}}",,0,0,0,0,0,0,1,0,0,0,0,1
894182,giao hàng nhanh đóng_gói cẩn_thận chắc_chắn hài_lòng chất_lượng chưa chưa,"[{'label': 353, 'user': 15}]","{'review_id': 419, 'comment': 'Giao hàng nhanh. Đóng gói rất cẩn thận và chắc chắn. Rất hài lòng. Chất lượng chưa biết vì chưa sử dụng', 'annotations': {'28': ['ship +'], '19': ['ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,0
894181,giao hàng nhanh hy_vọng bé uống hợp ủng_hộ shop,"[{'label': 348, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 1118, 'comment': 'Giao hàng nhanh, hy vọng bé uống hợp sẽ ủng hộ shop dài.......', 'annotations': {'25': ['ship +'], '23': ['ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,1
894180,shop gói hàng cẩn_thận không sợ méo hạn hy_vọng,"[{'label': 348, 'user': 15}, {'label': 361, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 888, 'comment': 'Shop gói hàng rất cẩn thận nên k sợ bị méo hộp\nHành date còn xa hy vọng con h', 'annotations': {'28': ['typo', 'an toàn +', 'ship +'], '19': ['typo', 'an toàn +', 'ship +']}}",,0,0,0,1,0,0,0,0,1,0,0,1
894179,xu khen shop ngại ahihih đủ chữ,"[{'label': 350, 'user': 15}]","{'review_id': 2426, 'comment': 'nói vào đây để lấy xu thôi, chứ khen nhiều quá shop lại ngại ahihih đủ  chữ rồi', 'annotations': {'20': ['other'], '17': ['other']}}",,0,0,0,0,0,0,0,0,0,0,1,0
894178,giao hàng nhanh tặng sữa gói,"[{'label': 359, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 1425, 'comment': 'Giao hàng nhanh , đc tặng sữa gói', 'annotations': {'25': ['dịch vụ +', 'ship +'], '23': ['dịch vụ +', 'ship +']}}",,0,0,0,1,0,0,0,1,0,0,0,0
894177,mua 2,"[{'label': 350, 'user': 15}]","{'review_id': 1568, 'comment': 'Mua lần 2 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻🥰👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻🥰🥰🥰', 'annotations': {'25': ['other'], '23': ['trash']}}",,0,0,0,0,0,0,0,0,0,0,1,0
894176,shop ship hàng siêu nhanh trưa cskh tốt cháu ủng_hộ tiếp 👍 🏻,"[{'label': 359, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 48, 'comment': 'Shop ship hàng siêu nhanh. Vừa đặt trưa qua sáng nay đã nhận đc rồi. Cskh tốt. Nếu cháu mình dùng thích thì lần sau sẽ ủng hộ tiếp 👍🏻', 'annotations': {'28': ['dịch vụ +', 'ship +'], '19': ['dịch vụ +', 'ship +']}}",,0,0,0,1,0,0,0,1,0,0,0,0
894175,hàng mong 2 mua,"[{'label': 350, 'user': 15}]","{'review_id': 2397, 'comment': 'Đã nhận được hàng, mong là 2 bạn nhỏ nhà mình thích thì sẽ mua nhiều lần nữa', 'annotations': {'20': ['other'], '17': ['other']}}",,0,0,0,0,0,0,0,0,0,0,1,0
894174,hàng hàng gói cẩn_thận,"[{'label': 353, 'user': 15}]","{'review_id': 1516, 'comment': 'Đã nhận được hàng của shop,giao hàng nhanh,đóng gói cẩn thận', 'annotations': {'25': ['dịch vụ +', 'ship +'], '23': ['ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,0
894173,sản_phẩm tốt hạn yên_tâm,"[{'label': 361, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 12, 'comment': 'Sản phẩm tốt hạn sử dụng xa rất yên tâm', 'annotations': {'28': ['chất lượng +', 'an toàn +'], '19': ['an toàn +']}}",,0,0,0,0,0,0,1,0,1,0,0,0
894172,đóng_gói lon móp méo v 😪,"[{'label': 354, 'user': 15}]","{'review_id': 1371, 'comment': 'đóng gói sao mà lon móp méo hết v😪😪', 'annotations': {'25': ['dịch vụ -'], '23': ['ship -']}}",,0,0,0,1,0,0,0,0,0,0,0,0
894171,sữa thơm chuẩn hôm hôm tốt,"[{'label': 353, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 2203, 'comment': 'Sữa khá thơm .  \nChuẩn . Đặt hôm trước hôm sau nhận được luôn. Tốt', 'annotations': {'20': ['ship +'], '17': ['chính hãng +', 'ship +', 'chất lượng +']}}",,0,0,0,1,0,0,1,0,0,0,0,0
894170,chất_lượng sản_phẩm tốt giao hàng nhanh đóng_gói sản_phẩm cẩn_thận,"[{'label': 353, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 1612, 'comment': 'Chất lượng sản phẩm tốt, giao hàng nhanh, đóng gói sản phẩm cẩn thận', 'annotations': {'25': ['dịch vụ +', 'ship +', 'chất lượng +'], '23': ['ship +', 'chất lượng +']}}",,0,0,0,1,0,0,1,0,0,0,0,0
894169,shop bọc chống xốc đầy_đủ móp hàng oke,"[{'label': 354, 'user': 15}, {'label': 348, 'user': 15}]","{'review_id': 2790, 'comment': 'Shop bọc chống xốc đầy đủ nhưng vẫn móp hxjxjjcjcjcjcjcjjc hàng ok xhxjxjjcjcjc', 'annotations': {'20': ['typo', 'ship +'], '17': ['other']}}",,0,0,0,1,0,0,0,0,0,0,0,1
894168,giao hàng nhanh đóng_gói sản_phẩm cẩn_thận hình_ảnh không chúc shop đk hàng,"[{'label': 353, 'user': 15}]","{'review_id': 1086, 'comment': 'Giao hàng nhanh. Đóng gói sản phẩm cẩn thận. Hình ảnh ko liên quan. Chúc shop bán đk nhiều hàng', 'annotations': {'25': ['ship +', 'dịch vụ +'], '23': ['ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,0
894167,mua 4 hộp sữa che không mã_vạch giao hàng nhanh shop tận_tình ủng_hộ dài_dài nha shop lười chụp hình 📸,"[{'label': 348, 'user': 15}, {'label': 357, 'user': 15}, {'label': 359, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 659, 'comment': 'Lần nào cũng mua 4 hộp. Sữa che k được mã vạch, giao hàng nhanh,,, shop rất tận tình.   Ủng hộ dài dài nha shop. Lười chụp hình. 📸📸📸', 'annotations': {'28': ['dịch vụ +', 'ship +', 'chính hãng +', 'typo'], '19': ['dịch vụ +', 'ship +', 'chính hãng +', 'typo']}}",,0,0,0,1,0,1,0,1,0,0,0,1
894166,mua n chả bbiết bbiết nhanh nhiệt_tình,"[{'label': 348, 'user': 15}, {'label': 359, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 1077, 'comment': 'Mua lần thứ n rồi. Chả bbiết nói gì thêm chỉ bbiết nhanh và nhiệt tình', 'annotations': {'23': ['ship +', 'dịch vụ +', 'typo'], '25': ['dịch vụ +', 'ship +']}}",,0,0,0,1,0,0,0,1,0,0,0,1
894165,gói hàng chắc_chắn sản_phẩm tốt giao hàng nhanh,"[{'label': 353, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 161, 'comment': 'Gói hàng chắc chắn. Sản phẩm thật tốt và giao hàng thật nhanh .', 'annotations': {'28': ['chất lượng +', 'ship +'], '19': ['ship +']}}",,0,0,0,1,0,0,1,0,0,0,0,0
894164,sữa dê ưithmom tem chống hàng giả cty phương linh đóng_gói hàng cẩn_thận không móp tặng yếm ăn dặm dễ_thương,"[{'label': 348, 'user': 15}, {'label': 357, 'user': 15}, {'label': 359, 'user': 15}]","{'review_id': 1461, 'comment': 'Sữa dê ưithmom có tem chống hàng giả của cty phương linh. Đóng gói hàng cẩn thận không móp méo.\xa0\nĐc tặng yếm ăn dặm dễ thương', 'annotations': {'25': ['chính hãng +', 'dịch vụ +'], '23': ['typo']}}",,0,0,0,0,0,1,0,1,0,0,0,1
894163,giao hàng siêu t3,"[{'label': 348, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 2570, 'comment': 'Giao hàng siêu nhanh.mua lần t3 .. .......................', 'annotations': {'20': ['ship +'], '17': ['ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,1
894162,mua shop n oke bàn giá xu ơn shop ạa ảnh tạm,"[{'label': 348, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 488, 'comment': 'Mua của shop n lần vẫn cứ là okeeeee hiii\nChất lượng khỏi bànn hihiii\nĐánh giá để nhận xu hoyyyy\nCám ơn shop ạaaaaa 🥰🥰🥰🥰🥰\nKo có ảnh nên lấy tạm ạ', 'annotations': {'28': ['chất lượng +', 'typo'], '19': ['chất lượng +', 'typo']}}",,0,0,0,0,0,0,1,0,0,0,0,1
894161,hàng giao hàng nhanh đóng_gói cẩn_thận chất_lượng sản_phẩm giá tiền chưa chưa chất_lượng oke ủng_hộ,"[{'label': 353, 'user': 15}]","{'review_id': 2351, 'comment': 'Đã nhận được hàng giao hàng nhanh đóng gói cẩn thận chất lượng sản phẩm so với giá tiền chưa dùng nên chưa biết chất lượng sao nếu ok con thích sẽ ủng hộ lần sau', 'annotations': {'20': ['ship +'], '17': ['ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,0
894160,chất_lượng sản_phẩm y hình giao hàng nhanh,"[{'label': 348, 'user': 15}, {'label': 357, 'user': 15}, {'label': 353, 'user': 15}]","{'review_id': 2133, 'comment': 'Chất lượng sản phẩm y hình. Giao hàng nhanh...................', 'annotations': {'20': ['ship +'], '17': ['ship +']}}",,0,0,0,1,0,1,0,0,0,0,0,1
894159,shop gửi hàng nhanh đóng_gói chắc_chắn vận_chuyển hơi móp một xíu chưa uống chưa chất_lượng sữa tn,"[{'label': 353, 'user': 15}]","{'review_id': 1550, 'comment': 'Shop gửi hàng nhanh, đóng gói chắc chắn nhưng vận chuyển về vẫn hơi móp một xíu, chưa uống nên chưa biết chất lượng sữa tn', 'annotations': {'25': ['dịch vụ +', 'ship +'], '23': ['ship -']}}",,0,0,0,1,0,0,0,0,0,0,0,0
894158,k mua shop,"[{'label': 348, 'user': 15}, {'label': 350, 'user': 15}]","{'review_id': 2095, 'comment': 'K nhớ là mua lần thứ bao nhiêu của shop rồi...................', 'annotations': {'20': ['other'], '17': ['other']}}",,0,0,0,0,0,0,0,0,0,0,1,1
894157,sữa thơm ngon hoa_quả hạn shop gói hàng cẩn_thận ủng_hộ,"[{'label': 361, 'user': 15}, {'label': 353, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 2210, 'comment': 'Sữa thơm ngon, hoa quả date xa. Shop gói hàng cẩn thận. Sẽ tiếp tục ủng hộ', 'annotations': {'20': ['chất lượng +', 'ship +'], '17': ['ship +', 'an toàn +', 'chất lượng +']}}",,0,0,0,1,0,0,1,0,1,0,0,0
894156,ok chưa chưa giao cực xém định hủy_đơn,"[{'label': 354, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 1200, 'comment': 'Nhìn bên ngoài thì thấy ok.chưa dùng chưa biết. Nhưng giao cực lâu, xém định hủy đơn.', 'annotations': {'25': ['ship -', 'chất lượng +'], '23': ['ship -']}}",,0,0,0,1,0,0,1,0,0,0,0,0
894155,đóng_gói chắc_chắn giao hàng nhanh,"[{'label': 353, 'user': 15}]","{'review_id': 2173, 'comment': 'Đóng gói chắc chắn giao hàng nhanh', 'annotations': {'20': ['ship +'], '17': ['ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,0
894154,chat luong oki giao hang_nhanh da mua shop nhieu lan ung hộ dai,"[{'label': 348, 'user': 15}, {'label': 353, 'user': 15}, {'label': 355, 'user': 15}]","{'review_id': 134, 'comment': 'Chat luong oki giao hang nhanh da mua shop nhieu lan sẽ ung hộ dai.', 'annotations': {'28': ['ship +', 'chất lượng +', 'typo'], '19': ['typo', 'chất lượng +', 'ship +']}}",,0,0,0,1,0,0,1,0,0,0,0,1
894153,dhhgj guuegh jhdjjjh vhgdt hhdrtu hitedf jgđtu cret gfuy ggggh,"[{'label': 349, 'user': 15}]","{'review_id': 2940, 'comment': 'Dhhgjj guuegh jhdjjjh vhgdtt hhdrtu hitedf jgđtu cret gfuy ggggh', 'annotations': {'20': ['trash'], '17': ['trash']}}",,0,0,0,0,0,0,0,0,0,0,0,0
